oldID	newID
8866703	12034
8866705	12035
8866714	12036
8866735	12037
8866753	12038
8866755	12039
8866756	12040
8866761	12041
8866762	12042
8866763	12043
8866764	12044
8866765	12045
8866766	12046
8866767	12047
8866782	12048
8866784	12049
8866785	12050
8866787	12051
8866788	12052
8887225	12053
8887227	12054
8887228	12055
8887229	12056
8887231	12057
8887234	12058
8887248	12059
8887250	12060
8887251	12061
8887252	12062
8887253	12063
8887254	12064
8887255	12065
8887280	12066
8887281	12067
8887282	12068
8887284	12069
8887285	12070
8887287	12071
8887288	12072
8887289	12073
8887291	12074
8887292	12075
8887293	12076
8887309	12077
8887312	12078
8887328	12079
8887336	12080
8887337	12081
8887338	12082
8887343	12083
8887347	12084
8887348	12085
8887350	12086
8887351	12087
8887367	12088
8887369	12089
8887392	12090
8887393	12091
8887394	12092
8887420	12093
8887441	12094
8887442	12095
8887443	12096
8887444	12097
8887446	12098
8887447	12099
8887454	12100
8887487	12101
8887489	12102
8900005	12103
8900006	12104
8934060	12105
8934061	12106
8934063	12107
8934065	12108
8934067	12109
8934070	12110
8934073	12111
8934074	12112
8934076	12113
8934078	12114
8934079	12115
8934080	12116
8934081	12117
8934082	12118
8934083	12119
8934084	12120
8934085	12121
8934086	12122
8934088	12123
8934091	12124
8934092	12125
8934303	12126
8934305	12127
8934306	12128
8934307	12129
8934308	12130
8934309	12131
8934310	12132
8934312	12133
8934344	12134
8934345	12135
8934346	12136
8934347	12137
8934348	12138
8934349	12139
8934350	12140
8934351	12141
8934352	12142
8934357	12143
8934358	12144
8934359	12145
8934360	12146
8934361	12147
8934362	12148
8934363	12149
8934365	12150
8934366	12151
8934370	12152
8934371	12153
8934372	12154
8934505	12155
8934506	12156
8934507	12157
8934508	12158
8934509	12159
8934510	12160
8934511	12161
8934512	12162
8934513	12163
8934515	12164
8934516	12165
8934517	12166
8934518	12167
8934519	12168
8934520	12169
8934521	12170
8934522	12171
8934523	12172
8934524	12173
8934538	12174
8934539	12175
8934540	12176
8934541	12177
8934542	12178
8934543	12179
8934544	12180
8934545	12181
8934546	12182
8934549	12183
8934550	12184
8934551	12185
8934552	12186
8934553	12187
8934554	12188
8934555	12189
8934556	12190
8934591	12191
8934592	12192
8934593	12193
8934594	12194
8934595	12195
8934846	12196
8934847	12197
8934848	12198
8934849	12199
8934850	12200
8934851	12201
8934852	12202
8934853	12203
8934891	12204
8934892	12205
8934894	12206
8934896	12207
8934897	12208
8939035	12209
8939036	12210
8939051	12211
8939053	12212
8939075	12213
8939081	12214
8939082	12215
8939083	12216
8939084	12217
8939102	12218
8939103	12219
8939104	12220
8939105	12221
8939131	12222
8939132	12223
8939133	12224
8939134	12225
8939135	12226
8939136	12227
8939142	12228
8939143	12229
8939144	12230
8939160	12231
8939161	12232
8939162	12233
8939176	12234
8939177	12235
8939178	12236
8939179	12237
8939182	12238
8939183	12239
8939188	12240
8939189	12241
8939190	12242
8939191	12243
8939192	12244
8939193	12245
8939194	12246
8939200	12247
8939346	12248
8939347	12249
8939348	12250
8939349	12251
8939350	12252
8939351	12253
8939389	12254
8939390	12255
8939454	12256
8939503	12257
8939504	12258
8939505	12259
8939507	12260
8939509	12261
8939536	12262
8939537	12263
8939540	12264
8939541	12265
8939543	12266
8939585	12267
8939586	12268
8939587	12269
8939588	12270
8939597	12271
8939598	12272
8939599	12273
8939600	12274
8939601	12275
8939604	12276
8939606	12277
8939609	12278
8939618	12279
8939620	12280
8939623	12281
8939624	12282
8939625	12283
8939626	12284
8939627	12285
8939628	12286
8939713	12287
8939714	12288
8939728	12289
8939738	12290
8939739	12291
8939765	12292
8939769	12293
8939900	12294
8943016	12295
8943017	12296
8943018	12297
8943019	12298
8943020	12299
8943021	12300
8943022	12301
8943026	12302
8943027	12303
8943028	12304
8943029	12305
8943030	12306
8943031	12307
8943032	12308
8943033	12309
8943034	12310
8943035	12311
8943036	12312
8943068	12313
8943069	12314
8943070	12315
8943071	12316
8943072	12317
8943073	12318
8943074	12319
8943075	12320
8943076	12321
8943077	12322
8943111	12323
8943112	12324
8943114	12325
8943115	12326
8943116	12327
8943117	12328
8943118	12329
8943119	12330
8943122	12331
8943123	12332
8943124	12333
8943125	12334
8943131	12335
8943132	12336
8943133	12337
8943134	12338
8943401	12339
8943403	12340
8943404	12341
8943405	12342
8943406	12343
8943460	12344
8943831	12345
8943838	12346
8943839	12347
8943840	12348
8943841	12349
8943842	12350
8943843	12351
8943844	12352
8943845	12353
8943871	12354
8943872	12355
8943873	12356
8943874	12357
8943875	12358
8943876	12359
8943877	12360
8943878	12361
8943879	12362
8943881	12363
8943883	12364
8943884	12365
8943885	12366
8943886	12367
8943887	12368
8943888	12369
8943895	12370
8943896	12371
8943898	12372
8943899	12373
8981001	12374
8981004	12375
8981006	12376
8981010	12377
8981011	12378
8981013	12379
8981028	12380
8981127	12381
8981245	12382
8981246	12383
8981247	12384
8981249	12385
8981250	12386
8981251	12387
8981252	12388
8981254	12389
8981255	12390
8981256	12391
8981257	12392
8981269	12393
8981271	12394
8981275	12395
8981282	12396
8981283	12397
8981285	12398
8981291	12399
8981292	12400
8981294	12401
8981295	12402
8981297	12403
8981298	12404
8981610	12405
8981611	12406
8981612	12407
8981613	12408
8981614	12409
8981615	12410
8981665	12411
8981666	12412
8981667	12413
8981705	12414
8981706	12415
8981709	12416
8981710	12417
8981724	12418
8981728	12419
8981729	12420
8981730	12421
8981731	12422
8981732	12423
8981735	12424
8981744	12425
8981745	12426
8981746	12427
8981747	12428
8981748	12429
8981749	12430
8981750	12431
8981796	12432
8981797	12433
8981798	12434
8981799	12435
8981800	12436
8981808	12437
8981809	12438
8981810	12439
8981811	12440
8981812	12441
8981813	12442
8981814	12443
8981815	12444
8981816	12445
8981817	12446
8981818	12447
8981819	12448
8981821	12449
8L19627	12450
8L19701	12451
8L19702	12452
8L19703	12453
8L19704	12454
8L19705	12455
8L19718	12456
8L19719	12457
8L19720	12458
8L19803	12459
8L19804	12460
8L19805	12461
8L19806	12462
8L19807	12463
8L19808	12464
8L19809	12465
8L19810	12466
8L19811	12467
8L19812	12468
8L19814	12469
8L19815	12470
8L19816	12471
8L19817	12472
8L19818	12473
8L19819	12474
8L19820	12475
8L19821	12476
8L19822	12477
8L19823	12478
8L19828	12479
8L19829	12480
8L19831	12481
8L19832	12482
8L19833	12483
8L19834	12484
8L19836	12485
8L19837	12486
8L19840	12487
8L19841	12488
8L19842	12489
8L19843	12490
8L19844	12491
8L19845	12492
8L19846	12493
8L19847	12494
8L19848	12495
8L19849	12496
8L19866	12497
8L19867	12498
8L19868	12499
8L19869	12500
8L19870	12501
8L19871	12502
8L19872	12503
8L19873	12504
8L19874	12505
8L19876	12506
8L19878	12507
8L19879	12508
8L19882	12509
8L19883	12510
8L19884	12511
8L19897	12512
8L19898	12513
8L19913	12514
8L19915	12515
8L19916	12516
8L19918	12517
8L19938	12518
8L19970	12519
8L19971	12520
8L19973	12521
8L19975	12522
8L19976	12523
8L19981	12524
8L19982	12525
8L19996	12526
8L26539	12527
8L26540	12528
8L26541	12529
8L26542	12530
8L26543	12531
8L26544	12532
8L26545	12533
8L26546	12534
8L26547	12535
8L26548	12536
8L26549	12537
8L26550	12538
8L26551	12539
8L26552	12540
8L26553	12541
8L26554	12542
8L26555	12543
8L26556	12544
8L26565	12545
8L26566	12546
8L26567	12547
8L26583	12548
8L26584	12549
8L26585	12550
8L26588	12551
8L26589	12552
8L26598	12553
8L26599	12554
8L30006	12555
8L30007	12556
8L30008	12557
8L30009	12558
8L30010	12559
8L30238	12560
8L30239	12561
8L30240	12562
8L30241	12563
8L30242	12564
8L30243	12565
8L30244	12566
8L30245	12567
8L30246	12568
8L30250	12569
8L30257	12570
8L30258	12571
8L30259	12572
8L30262	12573
8L30263	12574
8L30264	12575
8L30265	12576
8L30266	12577
8L30268	12578
8L30269	12579
8L30270	12580
8L30271	12581
8L30272	12582
8L30273	12583
8L30274	12584
8L30275	12585
8L30276	12586
8L30277	12587
8L30278	12588
8L30284	12589
8L30285	12590
8L30287	12591
8L30288	12592
8L30297	12593
8L30299	12594
8L30308	12595
8L30317	12596
8L30318	12597
8L30319	12598
8L30321	12599
8L30322	12600
8L30323	12601
8L30324	12602
8L30402	12603
8L30590	12604
8L30592	12605
8L30593	12606
8L30594	12607
8L30600	12608
8L30650	12609
8L30785	12610
8L30789	12611
8L30790	12612
8L30791	12613
8L30792	12614
8L30793	12615
8L30794	12616
8L30795	12617
8L30796	12618
8L30797	12619
8L30798	12620
8L30891	12621
8L30893	12622
8L30894	12623
8L30896	12624
8L30897	12625
8L30905	12626
8L30907	12627
8L30908	12628
8L30923	12629
8L30924	12630
8L30925	12631
8L30926	12632
8L30927	12633
8L30929	12634
8L30930	12635
8L30931	12636
8L30932	12637
8L30933	12638
8L30934	12639
8L30935	12640
8L30936	12641
8L30937	12642
8L30938	12643
8L30939	12644
8L30940	12645
8L30941	12646
8L30942	12647
8L30943	12648
8L30944	12649
8L48307	12650
8L48308	12651
8L48316	12652
8L48317	12653
8L48326	12654
8L48327	12655
8L48328	12656
8L48329	12657
8L48330	12658
8L48331	12659
8L48338	12660
8L48339	12661
8L48340	12662
8L48341	12663
8L48342	12664
8L48349	12665
8L48351	12666
8L48353	12667
8L48354	12668
8L48355	12669
8L48356	12670
8L48357	12671
8L48358	12672
8L48359	12673
8L48360	12674
8L48361	12675
8L48362	12676
8L48363	12677
8L48364	12678
8L48366	12679
8L48367	12680
8L48370	12681
8L48414	12682
8L48417	12683
8L48439	12684
8L48441	12685
8L48442	12686
8L48447	12687
8L48449	12688
8L48453	12689
8L48516	12690
8L48579	12691
8L48580	12692
8L48582	12693
8L48583	12694
8L48584	12695
8L48585	12696
8L48586	12697
8L48587	12698
8L48588	12699
8L48589	12700
8L48590	12701
8L48591	12702
8L48593	12703
8L48594	12704
8L48595	12705
8L48596	12706
8L48603	12707
8L48604	12708
8L48605	12709
8L48606	12710
8L48613	12711
8L48614	12712
8L48615	12713
8L48616	12714
8L48618	12715
8L48619	12716
8L48620	12717
8L48621	12718
8L48622	12719
8L48623	12720
8L48624	12721
8L48625	12722
8L48626	12723
8L48637	12724
8L48639	12725
8L48640	12726
8L48641	12727
8L48642	12728
8L48655	12729
8L48656	12730
8L48657	12731
8L48658	12732
8L48659	12733
8L48660	12734
8L48663	12735
8L48664	12736
8L48665	12737
8L48666	12738
8L48667	12739
8L48668	12740
8L48669	12741
8L48670	12742
8L48671	12743
8L48672	12744
8L48673	12745
8L48674	12746
8L48675	12747
8L48676	12748
8L48677	12749
8L48678	12750
8L48679	12751
8L48680	12752
8L48681	12753
8L48682	12754
8L48683	12755
8L48693	12756
8L48904	12757
8L49359	12758
8L49901	12759
8L49902	12760
8L49903	12761
8L49904	12762
8L49905	12763
8L49921	12764
8L49922	12765
8L49923	12766
8L49924	12767
8L49926	12768
8L49927	12769
8L49939	12770
8L49940	12771
8L49941	12772
8L49942	12773
8L49951	12774
8L49952	12775
8L49953	12776
8L49954	12777
8L49955	12778
8L49956	12779
8L49973	12780
8L49975	12781
8L49976	12782
8L49977	12783
8L49978	12784
8L49979	12785
8L49980	12786
8L49981	12787
8L49982	12788
8L49983	12789
8L52201	12790
8L52301	12791
8L52302	12792
8L52306	12793
8L52307	12794
8L52309	12795
8L52311	12796
8L52402	12797
8L52410	12798
8L52413	12799
8L52425	12800
8L52427	12801
8L52503	12802
8L52505	12803
8L52506	12804
8L52507	12805
8L52508	12806
8L52509	12807
8L52510	12808
8L52511	12809
8L52512	12810
8L52513	12811
8L52517	12812
8L52518	12813
8L52522	12814
8L52523	12815
8L52524	12816
8L52525	12817
8L52536	12818
8L52537	12819
8L52538	12820
8L52539	12821
8L52540	12822
8L52541	12823
8L52544	12824
8L52545	12825
8L52546	12826
8L52547	12827
8L52548	12828
8L52557	12829
8L52593	12830
8L52594	12831
8L52599	12832
8L52600	12833
8L52637	12834
8L52947	12835
8L52948	12836
8L52949	12837
8L52951	12838
8L52952	12839
8L52953	12840
8L52957	12841
8L52958	12842
8L52972	12843
8L52976	12844
8L52977	12845
8L57877	12846
8L57878	12847
8L57879	12848
8L57881	12849
8L64213	12850
8L64214	12851
8L64279	12852
8L64281	12853
8L64282	12854
8L64292	12855
8L64301	12856
8L64354	12857
8L64904	12858
8L64905	12859
8L64906	12860
8L64907	12861
8L64908	12862
8L64909	12863
8L64910	12864
8L64911	12865
8L64912	12866
8L64913	12867
8L64914	12868
8L64921	12869
8L64931	12870
8L64932	12871
8L64934	12872
8L64935	12873
8L64936	12874
8L64969	12875
8L64972	12876
8L64973	12877
8L64999	12878
8L65000	12879
8L89201	12880
8L89203	12881
8L89204	12882
8L89205	12883
8L89206	12884
8L89207	12885
8L89208	12886
8L89212	12887
8L89215	12888
8L89216	12889
8L89217	12890
8L89218	12891
8L89260	12892
8L89261	12893
8L89262	12894
8L89263	12895
8L89264	12896
8L89267	12897
8L89270	12898
8L89272	12899
8L89275	12900
8L89292	12901
8L89293	12902
8L89294	12903
8L89325	12904
8L89351	12905
8L89353	12906
8L89356	12907
8L89364	12908
8L89367	12909
8L89369	12910
8L89370	12911
8L89373	12912
8L89375	12913
8L89378	12914
8L89381	12915
8L89382	12916
8L89383	12917
8L89385	12918
8L89390	12919
8L89401	12920
8L89402	12921
8L89403	12922
8L89406	12923
8L89407	12924
8L89408	12925
8L89409	12926
8L89410	12927
8L89411	12928
8L89416	12929
8L89417	12930
8L89426	12931
8L89427	12932
8L89428	12933
8L89429	12934
8L89433	12935
8L89435	12936
8L89437	12937
8L89438	12938
8L89439	12939
8L89453	12940
8L89454	12941
8L89455	12942
8L89501	12943
8L89510	12944
8L89511	12945
8L89513	12946
8L89515	12947
8L89520	12948
8L89527	12949
8L89528	12950
8L89529	12951
8L89531	12952
8L89532	12953
8L89533	12954
8L89534	12955
8L89535	12956
8L89536	12957
8L89610	12958
8L89616	12959
8L89617	12960
8L89618	12961
8L89619	12962
8L89620	12963
8L89621	12964
8L89633	12965
8L89635	12966
8L89636	12967
8L89638	12968
8L89653	12969
8L89656	12970
8L89657	12971
8L89658	12972
8L89659	12973
8L89660	12974
8L89661	12975
8L89662	12976
8L89666	12977
8L89667	12978
8L89668	12979
8L89684	12980
8L89685	12981
8L89686	12982
8L89687	12983
8L89688	12984
8L89690	12985
8L89693	12986
8L89694	12987
8L89695	12988
8L89794	12989
8L89795	12990
8L89796	12991
8L89797	12992
8L89798	12993
8L89799	12994
8L89800	12995
8L89809	12996
8L89810	12997
8L89811	12998
8L89823	12999
8L89824	13000
8L89825	13001
8L89826	13002
8L89834	13003
8L89835	13004
8L89837	13005
8L89838	13006
8L89839	13007
8L89840	13008
8L89841	13009
8L89842	13010
8L89843	13011
8L89846	13012
8L89848	13013
8L89849	13014
8L89850	13015
8L89851	13016
8L89852	13017
8L89853	13018
8L89854	13019
8L89855	13020
8L89856	13021
8L89857	13022
8L89858	13023
8L89859	13024
8L89860	13025
8L89861	13026
8L89862	13027
8L89863	13028
8L89864	13029
8L89865	13030
8L89866	13031
8L89867	13032
8L89868	13033
8L89869	13034
8L89870	13035
8L89871	13036
8L89872	13037
8L89873	13038
8L89874	13039
8L89885	13040
8L89886	13041
8L89887	13042
8L89888	13043
8L89889	13044
8L89897	13045
8L89898	13046
8L89899	13047
8L89900	13048
8M31070	13049
8M31286	13050
8M31287	13051
8M31289	13052
8M31292	13053
8M31295	13054
8M31296	13055
8M31320	13056
8M31321	13057
8M31322	13058
8M31323	13059
8M31324	13060
8M31326	13061
8M31330	13062
8M31332	13063
8M31333	13064
8M31335	13065
8M31336	13066
8M31343	13067
8M31357	13068
8M31358	13069
8M31359	13070
8M31361	13071
8M31362	13072
8M31363	13073
8M31364	13074
8M31366	13075
8M31367	13076
8M31368	13077
8M31369	13078
8M31371	13079
8M31373	13080
8M31375	13081
8M31376	13082
8M31377	13083
8M31378	13084
8M31379	13085
8M31380	13086
8M31381	13087
8M31383	13088
8M31384	13089
8M31386	13090
8M31394	13091
8M31395	13092
8M31396	13093
8M31397	13094
8M31399	13095
8M31400	13096
8M31401	13097
8M31402	13098
8M31403	13099
8M31404	13100
8M31439	13101
8M31440	13102
8M31441	13103
8M31442	13104
8M31443	13105
8M31446	13106
8M31447	13107
8M31448	13108
8M31449	13109
8M31450	13110
8M31451	13111
8M31453	13112
8M31454	13113
8M31455	13114
8M31456	13115
8M31457	13116
8M31458	13117
8M31459	13118
8M31460	13119
8M31461	13120
8M31462	13121
8M31463	13122
8M31464	13123
8M31465	13124
8M31466	13125
8M31467	13126
8M31469	13127
8M31470	13128
8M31471	13129
8M31472	13130
8M31473	13131
8M31474	13132
8M31475	13133
8M31477	13134
8M31478	13135
8M31479	13136
8M31481	13137
8M31482	13138
8M31486	13139
8M31510	13140
8M31511	13141
8M31513	13142
8M31514	13143
8M31515	13144
8M31523	13145
8M31527	13146
8M31528	13147
8M31529	13148
8M31530	13149
8M31531	13150
8M31560	13151
8M31561	13152
8M31563	13153
8M31564	13154
8M31565	13155
8M31566	13156
8M31567	13157
8M31568	13158
8M31569	13159
8M31570	13160
8M31580	13161
8M31582	13162
8M31584	13163
8M31585	13164
8M31586	13165
8M31588	13166
8M31589	13167
8M31590	13168
8M31592	13169
8M31593	13170
8M31594	13171
8M31595	13172
8M31631	13173
8M31719	13174
8M31720	13175
8M31721	13176
8M31722	13177
8M31723	13178
8M31757	13179
8M31849	13180
8M31850	13181
8M31851	13182
8M31852	13183
8M31853	13184
8M31854	13185
8M31855	13186
8M31856	13187
8M31857	13188
8M31858	13189
8M31859	13190
8M31860	13191
8M31861	13192
8M31868	13193
8M31870	13194
8M31871	13195
8M31876	13196
8M31890	13197
8M31891	13198
8M31892	13199
8M31893	13200
8M31894	13201
8M31895	13202
8M31929	13203
8M31930	13204
8M31931	13205
8M31946	13206
8M31947	13207
8M31948	13208
8M31949	13209
8M31950	13210
8M31955	13211
8M31956	13212
8M31957	13213
8M31962	13214
8M31963	13215
8M31964	13216
8M31965	13217
8M31966	13218
8M31967	13219
8M31984	13220
8M31985	13221
8M31986	13222
8M31989	13223
8M31990	13224
8M31991	13225
8M31992	13226
8M71062	13227
8M71063	13228
8M71064	13229
8M71087	13230
8M71088	13231
8M71090	13232
8M71091	13233
8M71093	13234
8M71094	13235
8M71095	13236
8M71096	13237
8M71202	13238
8M71203	13239
8M71207	13240
8M71209	13241
8M71211	13242
8M71213	13243
8M71214	13244
8M71215	13245
8M71217	13246
8M71260	13247
8M71261	13248
8M71270	13249
8M71300	13250
8M71309	13251
8M71311	13252
8M71312	13253
8M71315	13254
8M71316	13255
8M71318	13256
8M71319	13257
8M71320	13258
8M71401	13259
8M71402	13260
8M71403	13261
8M71404	13262
8M71411	13263
8M71412	13264
8M71413	13265
8M71415	13266
8M71416	13267
8M71500	13268
8M71508	13269
8M71509	13270
8M71510	13271
8M71522	13272
8M71523	13273
8M71524	13274
8M71525	13275
8M71526	13276
8M71539	13277
8M71541	13278
8M71542	13279
8M71543	13280
8M71544	13281
8M71545	13282
8M71546	13283
8M71553	13284
8M71554	13285
8M71555	13286
8M71556	13287
8M71557	13288
8M71558	13289
8M71559	13290
8M71560	13291
8M71561	13292
8M71562	13293
8M71564	13294
8M71812	13295
8M71814	13296
8M71815	13297
8M71816	13298
8M71817	13299
8M71818	13300
8M71820	13301
8M71821	13302
8M71822	13303
8M71824	13304
8M71827	13305
8M71828	13306
8M71829	13307
8M71830	13308
8M71851	13309
8M71852	13310
8M71853	13311
8M71854	13312
8M71855	13313
8M71856	13314
8M71857	13315
8M71858	13316
8M71859	13317
8M71860	13318
8M71861	13319
8M71862	13320
8M71863	13321
8M71868	13322
8M71869	13323
8M71870	13324
8M71871	13325
8M71874	13326
8M71875	13327
8M71876	13328
8M71877	13329
8M71878	13330
8M71879	13331
8M71880	13332
8M71882	13333
8M71883	13334
8M71884	13335
8M71885	13336
8M71886	13337
8M71887	13338
8M71888	13339
8M71889	13340
8M71890	13341
8M71891	13342
8M71892	13343
8M71893	13344
8M71894	13345
8M71895	13346
8M72315	13347
8M72603	13348
8M72604	13349
8M72605	13350
8M72607	13351
8M72608	13352
8M72624	13353
8M72625	13354
8M72626	13355
8M72627	13356
8M72628	13357
8M72629	13358
8M72634	13359
8M72635	13360
8M72636	13361
8M72660	13362
8M72661	13363
8M72662	13364
8M72663	13365
8M72665	13366
8M72667	13367
8M72668	13368
8M72674	13369
8M72676	13370
8M72677	13371
8M72680	13372
8M72681	13373
8M72701	13374
8M72702	13375
8M72703	13376
8M72704	13377
8M72705	13378
8M72706	13379
8M72718	13380
8M72719	13381
8M72720	13382
8M72721	13383
8M72723	13384
8M72724	13385
8M72725	13386
8M72726	13387
8M72727	13388
8M72728	13389
8M72729	13390
8M72730	13391
8M72731	13392
8M72732	13393
8M72733	13394
8M72734	13395
8M72735	13396
8M72759	13397
8M72760	13398
8M72761	13399
8M72774	13400
8M72775	13401
8M72776	13402
8M72777	13403
8M72778	13404
8M72779	13405
8M72780	13406
8M72781	13407
8M72782	13408
8M72783	13409
8M72825	13410
8M72826	13411
8M72827	13412
8M72828	13413
8M72829	13414
8M72830	13415
8M72831	13416
8M72865	13417
8M72876	13418
8M72880	13419
8M72898	13420
8M72899	13421
8M72900	13422
8M72906	13423
8M72907	13424
8M72915	13425
8M72918	13426
8M72919	13427
8M72920	13428
8M72921	13429
8M72922	13430
8M72923	13431
8M72925	13432
8M72926	13433
8M72927	13434
8M72930	13435
8M72932	13436
8M72970	13437
8M72971	13438
8M72973	13439
8M72974	13440
8M72975	13441
8M72976	13442
8M72998	13443
8M72999	13444
8M73000	13445
8N05019	13446
8N05021	13447
8N05022	13448
8N05023	13449
8N05024	13450
8N05025	13451
8N05026	13452
8N05027	13453
8N05028	13454
8N05029	13455
8N05031	13456
8N05033	13457
8N05034	13458
8N05035	13459
8N05036	13460
8N05037	13461
8N05038	13462
8N05039	13463
8N05041	13464
8N05042	13465
8N05043	13466
8N05044	13467
8N05045	13468
8N05046	13469
8N05047	13470
8N05048	13471
8N05049	13472
8N05093	13473
8N05094	13474
8N05095	13475
8N05096	13476
8N05097	13477
8N05098	13478
8N05099	13479
8N05100	13480
8N05401	13481
8N05403	13482
8N05404	13483
8N05405	13484
8N05406	13485
8N05407	13486
8N05408	13487
8N05409	13488
8N05410	13489
8N05411	13490
8N05412	13491
8N05413	13492
8N05414	13493
8N05415	13494
8N05416	13495
8N05458	13496
8N05459	13497
8N05461	13498
8N05463	13499
8N05465	13500
8N05466	13501
8N05467	13502
8N05468	13503
8N05469	13504
8N05470	13505
8N05484	13506
8N05485	13507
8N05537	13508
8N05538	13509
8N05539	13510
8N05540	13511
8N05541	13512
8N05542	13513
8N05543	13514
8N05544	13515
8N05545	13516
8N05720	13517
8N05721	13518
8N05722	13519
8N05723	13520
8N05727	13521
8N05738	13522
8N05739	13523
8N05789	13524
8N05790	13525
8N05791	13526
8N05792	13527
8N05793	13528
8N05794	13529
8N05802	13530
8N05803	13531
8N05804	13532
8N05805	13533
8N05806	13534
8N05807	13535
8N05808	13536
8N05809	13537
8N05811	13538
8N05842	13539
8N05843	13540
8N05844	13541
8N05845	13542
8N05847	13543
8N05848	13544
8N05849	13545
8N05910	13546
8N05911	13547
8N05912	13548
8N05913	13549
8N06301	13550
8N06302	13551
8N06303	13552
8N06304	13553
8N06308	13554
8N06309	13555
8N06310	13556
8N06312	13557
8N06313	13558
8N06314	13559
8N06315	13560
8N06316	13561
8N06317	13562
8N06318	13563
8N06319	13564
8N06320	13565
8N06321	13566
8N06322	13567
8N06323	13568
8N06324	13569
8N06325	13570
8N06326	13571
8N06327	13572
8N06328	13573
8N06329	13574
8N06330	13575
8N06331	13576
8N06332	13577
8N06333	13578
8N06334	13579
8N06335	13580
8N06336	13581
8N06337	13582
8N06338	13583
8N06339	13584
8N06352	13585
8N06353	13586
8N06354	13587
8N06355	13588
8N06356	13589
8N06357	13590
8N06358	13591
8N06370	13592
8N06372	13593
8N06373	13594
8N06374	13595
8N06375	13596
8N06376	13597
8N06377	13598
8N06382	13599
8N06383	13600
8N06384	13601
8N06385	13602
8N06386	13603
8N06388	13604
8N06389	13605
8N06390	13606
8N06524	13607
8N06525	13608
8N06526	13609
8N06536	13610
8N06537	13611
8N06538	13612
8N06539	13613
8N06540	13614
8N06541	13615
8N06542	13616
8N06543	13617
8N06544	13618
8N06545	13619
8N06546	13620
8N06547	13621
8N06548	13622
8N06587	13623
8N06588	13624
8N06589	13625
8N06590	13626
8N06591	13627
8N06592	13628
8N06593	13629
8N06594	13630
8N06595	13631
8N06596	13632
8N06601	13633
8N06602	13634
8N06709	13635
8N06737	13636
8N06747	13637
8N06748	13638
8N06750	13639
8N06751	13640
8N06752	13641
8N06753	13642
8N06754	13643
8N06755	13644
8N06756	13645
8N06757	13646
8N06758	13647
8N06759	13648
8N06760	13649
8N06778	13650
8N06779	13651
8N06780	13652
8N06784	13653
8N06785	13654
8N06788	13655
8N06789	13656
8N06790	13657
8N06791	13658
8N06792	13659
8N06793	13660
8N06794	13661
8N06795	13662
8N06796	13663
8N06797	13664
8N06798	13665
8N06799	13666
8N06817	13667
8N06818	13668
8N06901	13669
8N06902	13670
8N06903	13671
8N06908	13672
8N06909	13673
8N06910	13674
8N06911	13675
8N06912	13676
8N06913	13677
8N06914	13678
8N06915	13679
8N06918	13680
8N06919	13681
8N06921	13682
8N06923	13683
8N06924	13684
8N06952	13685
8N06953	13686
8N06954	13687
8N06955	13688
8N06956	13689
8N06957	13690
8N06958	13691
8N06959	13692
8N06960	13693
8N06961	13694
8N06962	13695
8N06963	13696
8N06964	13697
8N06965	13698
8N06967	13699
8N06968	13700
8N06969	13701
8N71867	13702
8N72339	13703
8N72340	13704
8N72341	13705
8N72342	13706
8N72358	13707
8N72360	13708
8N72361	13709
8N72362	13710
8N72363	13711
8N72364	13712
8N72365	13713
8N72374	13714
8N72375	13715
8N72400	13716
8N72508	13717
8N72509	13718
8N72532	13719
8N72533	13720
8N72534	13721
8N72535	13722
8N72559	13723
8N72560	13724
8N72561	13725
8N72562	13726
8N72563	13727
8N72588	13728
8N72589	13729
8N72617	13730
8N72656	13731
8N72657	13732
8N72659	13733
8N72661	13734
8N72662	13735
8N72745	13736
8N72747	13737
8N72748	13738
8N72763	13739
8N72764	13740
8N72765	13741
8N72766	13742
8N72782	13743
8N72783	13744
8N72784	13745
8N72786	13746
8N72787	13747
8N72788	13748
8N73032	13749
8N73033	13750
8N73034	13751
8N73035	13752
8N73036	13753
8N73053	13754
8N73054	13755
8N73088	13756
8N73089	13757
8N73090	13758
8N73091	13759
8N73092	13760
8N73548	13761
8N73549	13762
8N73550	13763
8N73551	13764
8N73552	13765
8N73553	13766
8N73554	13767
8N73555	13768
8N73581	13769
8N73582	13770
8N73583	13771
8N73584	13772
8N73585	13773
8N73587	13774
8N73588	13775
8N73590	13776
8N73591	13777
8N73593	13778
8N73812	13779
8N73813	13780
8N73814	13781
8N73815	13782
8N73816	13783
8N73817	13784
8N73818	13785
8N73820	13786
8N73822	13787
8N73825	13788
8N73826	13789
8N73827	13790
8N73828	13791
8N73829	13792
8N73830	13793
8N73831	13794
8N73832	13795
8N73833	13796
8N73834	13797
8N73835	13798
8N73873	13799
8N73874	13800
8N73875	13801
8N73877	13802
8N73878	13803
8N73879	13804
8N73880	13805
8N73881	13806
8N73882	13807
8N73883	13808
8N73884	13809
8N87132	13810
8N87300	13811
8N87311	13812
8N87312	13813
8N87344	13814
8N87345	13815
8N87359	13816
8N87360	13817
8N87361	13818
8N87363	13819
8N87364	13820
8N87365	13821
8N87366	13822
8N87384	13823
8N87385	13824
8N87386	13825
8N87388	13826
8N87389	13827
8N87390	13828
8N87391	13829
8N87392	13830
8N87393	13831
8N87394	13832
8N87702	13833
8N87713	13834
